date,open,close,high,low,volume,money
2014/5/22,2134.09,2130.87,2160.91,2128.86,4625273600,39227549718
2014/5/23,2130.78,2148.41,2148.58,2128.66,3762310500,32420020159
2014/5/26,2161.89,2155.98,2165.42,2147.45,3955065600,37788482728
2014/5/27,2154.39,2147.28,2160.03,2145.75,3589717100,32374256462
2014/5/28,2147.47,2169.35,2171.17,2142.01,5005626000,45627619375
2014/5/29,2171.26,2155.16,2178.09,2154.93,4489155600,41076912680
2014/5/30,2156.38,2156.46,2166.91,2146.22,4392386300,39769199791
2014/6/3,2157.64,2149.92,2168.99,2149.29,4198295400,37906226058
2014/6/4,2149.41,2128.27,2149.45,2117.31,4181724900,35607022812
2014/6/5,2126.61,2150.6,2150.93,2123.52,3647742400,33050774675
2014/6/6,2149.21,2134.72,2149.78,2123.98,3573805800,32415599488
2014/6/9,2128.22,2134.28,2153.9,2126.66,3931106000,35326732064
2014/6/10,2138.67,2161.27,2161.53,2132.45,5050790200,44416141206
2014/6/11,2156.15,2160.77,2163.61,2152.08,4256371800,37311080748
2014/6/12,2156.76,2153.41,2160.99,2148.41,4302584300,37252041741
2014/6/13,2150.99,2176.24,2183.64,2150.57,5925287600,51765511450
2014/6/16,2176.44,2191.86,2196.34,2174.28,6329687500,56904298384
2014/6/17,2185.68,2169.67,2185.68,2168.45,4993366500,46244977817
2014/6/18,2169.25,2160.24,2172.55,2158.5,4946389700,42538095511
2014/6/19,2161.43,2126.91,2166.41,2119.5,5316264500,46029744918
2014/6/20,2124.96,2136.73,2137.03,2120.81,4239371900,35425712925
2014/6/23,2137.93,2134.11,2147.23,2132.45,4117925800,37112428752
2014/6/24,2131.69,2144.82,2145.21,2130.29,4016435600,38778505304
2014/6/25,2141.73,2133.37,2141.73,2126.03,3766610000,33809315524
2014/6/26,2135.16,2149.08,2151.11,2134.89,4435116600,40601836632
2014/6/27,2146.37,2150.26,2159.53,2138.93,5272289600,45525673947
2014/6/30,2152.31,2165.12,2168.22,2152.31,5430418800,50277570814
2014/7/1,2169.2,2164.56,2171.15,2157.13,5332310000,49936284309
2014/7/2,2164,2170.87,2171.51,2155.61,5968550100,53273658927
2014/7/3,2169,2180.19,2184.96,2164.84,6369069000,56024939299
2014/7/4,2180.45,2178.7,2183.8,2174.07,5285110600,47990033413
2014/7/7,2178.55,2176.29,2186.2,2171.08,5024233400,47663876919
2014/7/8,2174.83,2180.47,2180.78,2163.36,5074359900,46017266874
2014/7/9,2178.14,2148.71,2178.51,2148.26,6202204600,58980248398
2014/7/10,2146.6,2142.85,2151.77,2139.52,5573249700,50931668887
2014/7/11,2136.32,2148.01,2154.74,2134.8,6137427400,51551825645
2014/7/14,2149.54,2171.76,2171.9,2145.28,6615886300,60467088864
2014/7/15,2170.09,2174.98,2176.27,2165.21,7181569400,64304875149
2014/7/16,2172.82,2170.87,2183.25,2166.77,8156023000,61126054498
2014/7/17,2166.83,2157.07,2166.93,2147.08,5945356800,46354646289
2014/7/18,2147.66,2164.14,2176.32,2145.45,6547329500,53758919136
2014/7/21,2164.22,2166.3,2171.94,2158.95,5417226000,47731629577
2014/7/22,2162.44,2192.7,2197.59,2162.24,7854258300,66806114430
2014/7/23,2191.39,2197.83,2210.28,2190.55,8421387200,69177998063
2014/7/24,2199.83,2237.01,2239.82,2199.83,11943553400,99964367602
2014/7/25,2243.07,2260.45,2260.89,2239.07,9897283800,81994560081
2014/7/28,2272.38,2323.9,2331.47,2272.38,17986933300,1.45277E+11
2014/7/29,2326.04,2331.37,2342.77,2316.22,13426964100,1.12177E+11
2014/7/30,2324.69,2322.01,2339.04,2316.06,12302283200,1.03362E+11
2014/7/31,2321.97,2350.25,2350.55,2316.59,11098776900,93135566963
2014/8/1,2341.23,2329.4,2371.5,2328.97,12631739000,1.06125E+11
2014/8/4,2336.63,2375.62,2375.62,2332.14,11671375400,1.01302E+11
2014/8/5,2376.8,2369.35,2380.77,2353.8,11186178900,97906971246
2014/8/6,2358.21,2363.22,2371.67,2334.33,11634182900,96681298733
2014/8/7,2363.61,2327.46,2369.2,2326.27,11672921000,94254453994
2014/8/8,2329.18,2331.13,2339.27,2319.29,8673969400,72605666133
2014/8/11,2338.01,2365.35,2367,2337.01,9160117100,82973900360
2014/8/12,2361.17,2357.05,2361.17,2344.72,9182260800,82973769642
2014/8/13,2358.46,2358.9,2370.51,2335.69,11044778900,94185266458
2014/8/14,2357.2,2335.95,2363.18,2334.08,9796949300,84251435869
2014/8/15,2337.99,2360.64,2366.9,2333.12,9359254600,81888217001
2014/8/18,2366.27,2374.56,2379.8,2361.2,10450955400,90148909855
2014/8/19,2378.89,2374.77,2379.47,2358.97,11585002000,1.02743E+11
2014/8/20,2371.65,2366.14,2375.47,2360.84,10128808800,91374802730
2014/8/21,2365.73,2354.24,2367.46,2333.3,10069021100,92192063269
2014/8/22,2352.32,2365.36,2368.46,2350.99,8982393800,85642463757
2014/8/25,2367.02,2342.86,2367.61,2338.45,9737371700,85182493960
2014/8/26,2339.6,2324.09,2350.39,2317.18,9384422200,83135033150
2014/8/27,2323.79,2327.59,2336.74,2322.89,6767622100,62448675179
2014/8/28,2328.06,2311.28,2336.36,2309.64,7049065500,66195966855
2014/8/29,2317.3,2338.29,2338.77,2313.26,6321142300,58359967752
2014/9/1,2340.93,2355.32,2355.55,2338.53,7732087000,73362240553
2014/9/2,2359.86,2386.46,2387.66,2349.95,11443673300,1.06926E+11
2014/9/3,2389.69,2408.84,2414.26,2389.68,12973420400,1.23629E+11
2014/9/4,2411.93,2426.22,2427.3,2404.08,11127229800,1.08295E+11
2014/9/5,2433.17,2449.26,2450.63,2427.99,13355176400,1.23349E+11
2014/9/9,2452.23,2445.22,2454.89,2437.08,11819434400,1.07795E+11
2014/9/10,2435.59,2432.43,2437.08,2422.65,10917551700,97472682969
2014/9/11,2430.68,2423.45,2461.47,2417.27,13298258300,1.27203E+11
2014/9/12,2418.75,2438.36,2438.36,2412.62,10916017000,96625765409
2014/9/15,2433,2437.19,2439.25,2418.96,12224715900,1.12508E+11
2014/9/16,2440.34,2388.76,2442.92,2386.98,18674279100,1.4725E+11
2014/9/17,2395.36,2401.33,2405.37,2379.09,12526902800,98039470145
2014/9/18,2396.38,2408.66,2414.95,2389.62,11592637600,92105332013
2014/9/19,2409.31,2425.21,2430.15,2402.31,10181357700,88221038707
2014/9/22,2419.33,2378.92,2419.33,2374.11,10224087000,88958056522
2014/9/23,2379.52,2399.46,2402.48,2379.52,8403334100,75463683722
2014/9/24,2391.42,2441.86,2443.98,2387.07,14271353000,1.2039E+11
2014/9/25,2453.42,2436.97,2462.67,2429.59,13866189100,1.19613E+11
2014/9/26,2430.81,2437.2,2439.65,2420.5,10029949400,87757377938
2014/9/29,2443.91,2447.8,2453.66,2435.61,12340172700,1.11464E+11
2014/9/30,2452.17,2450.99,2454.89,2444.2,11580422900,1.01907E+11
2014/10/8,2460.87,2478.38,2478.38,2445.27,12195360400,1.165E+11
2014/10/9,2480.2,2481.95,2488.11,2461.11,13792392000,1.20753E+11
2014/10/10,2472.1,2466.79,2482.14,2457.68,14763430700,1.21925E+11
2014/10/13,2457.41,2454.95,2460.39,2430.55,13159336200,1.12784E+11
2014/10/14,2451.09,2446.56,2467.9,2436.34,12739370500,1.06357E+11
2014/10/15,2444.54,2463.87,2465.5,2431.19,13580188200,1.14837E+11
2014/10/16,2448.97,2444.39,2480.3,2441.82,15816660300,1.28341E+11
2014/10/17,2443.22,2441.73,2456.11,2410.4,13275998800,1.12686E+11
2014/10/20,2448.45,2454.71,2456.62,2441.9,9143540100,84843604900
2014/10/21,2453.41,2433.39,2459.26,2432.55,9624191200,86622201933
2014/10/22,2434.89,2418.64,2447.47,2417.56,8865619300,82251744245
2014/10/23,2415.44,2395.94,2424.66,2392.53,10349183900,86045452830
2014/10/24,2397.85,2390.71,2404.99,2385.72,7497486900,65601225156
2014/10/27,2377.54,2368.83,2377.54,2361.68,7386244700,65956480803
2014/10/28,2373.16,2416.65,2416.77,2373.16,10152305500,90529903107
2014/10/29,2423.81,2451.38,2461.27,2415.7,15858406200,1.34542E+11
2014/10/30,2450.36,2468.93,2474.38,2443.76,18962635300,1.39157E+11
2014/10/31,2473.5,2508.32,2512.19,2466.5,23917241200,1.81605E+11
2014/11/3,2515.82,2512.55,2524.17,2502.06,20580122800,1.51407E+11
2014/11/4,2511.04,2513.17,2517.46,2498.61,21824700500,1.55292E+11
2014/11/5,2516.87,2503.45,2519.4,2499.23,19049186200,1.46131E+11
2014/11/6,2505.17,2506.07,2510.99,2482.98,14965111700,1.18839E+11
2014/11/7,2508.76,2502.15,2541.55,2489.42,20876091100,1.76869E+11
2014/11/10,2529.83,2565.73,2565.73,2514.71,22659973500,1.87613E+11
2014/11/11,2578.44,2558.61,2602.37,2532.57,32371165600,2.65841E+11
2014/11/12,2545.4,2594.32,2594.32,2539.6,18468626100,1.57847E+11
2014/11/13,2597.39,2579.75,2607.52,2567.46,21981561500,1.92985E+11
2014/11/14,2569.21,2581.09,2581.93,2557.67,16504996500,1.4541E+11
2014/11/17,2613.51,2567.1,2614.09,2565.94,15847809500,1.47725E+11
2014/11/18,2565.27,2541.42,2570.21,2534.93,14294135600,1.24247E+11
2014/11/19,2538.23,2537.22,2550.5,2531.32,12214697400,1.13032E+11
2014/11/20,2528.78,2537.1,2545.47,2522.84,10614986400,98145538650
2014/11/21,2537.54,2583.45,2585.36,2530.03,15102813900,1.43751E+11
2014/11/24,2614.16,2649.26,2667.67,2602.94,27983972000,2.64975E+11
2014/11/25,2650.09,2685.56,2686.06,2643.84,22261169900,2.06879E+11
2014/11/26,2695.26,2723.02,2723.36,2690.31,24396248500,2.39334E+11
2014/11/27,2737.03,2754.49,2754.49,2718.7,26546473000,2.61165E+11
2014/11/28,2753.93,2808.82,2809.54,2740.37,37532366200,3.30256E+11
2014/12/1,2825.61,2819.81,2855.33,2808.65,36548741700,3.38833E+11
2014/12/2,2807.34,2923.94,2944.51,2804.29,36146532200,3.41185E+11
2014/12/3,2936.12,2967.55,3028.22,2912.25,46615668500,4.64858E+11
2014/12/4,2975.4,3104.35,3104.89,2968.88,42681292800,4.33876E+11
2014/12/5,3143.97,3124.89,3195.8,3011.94,52488126000,5.54363E+11
2014/12/8,3108.27,3252.88,3270.88,3075.7,48446234400,5.15774E+11
2014/12/9,3233.1,3106.91,3387.83,3074.52,63287456700,7.0215E+11
2014/12/10,3120.21,3221.55,3229.05,3058.19,42501870800,4.773E+11
2014/12/11,3185.16,3183.01,3254.42,3158.44,36709169100,3.92945E+11
2014/12/12,3182.92,3193.23,3239.45,3167.93,30106532500,3.37817E+11
2014/12/15,3176.83,3217.23,3226.22,3143.3,29019383400,3.26668E+11
2014/12/16,3221.36,3303.4,3303.4,3207.69,35812384700,4.25666E+11
2014/12/17,3325.82,3360.6,3368.19,3275.74,44814077000,5.27749E+11
2014/12/18,3359.09,3345.93,3393.71,3322.23,35597020700,4.1626E+11
2014/12/19,3345.63,3383.17,3397.18,3280.92,41121159000,4.35517E+11
2014/12/22,3396.25,3394.48,3455.21,3357.66,54980167100,5.37021E+11
2014/12/23,3358.8,3324.92,3431.78,3316.91,36973609300,3.77228E+11
2014/12/24,3332.15,3230.39,3340.36,3188.49,31744958700,3.39476E+11
2014/12/25,3254.48,3335.42,3335.78,3226.32,30979954700,3.30129E+11
2014/12/26,3343.64,3445.84,3453.34,3335.01,38461412400,4.38838E+11
2014/12/29,3502.18,3455.45,3524.28,3405.84,42501503700,5.05005E+11
2014/12/30,3450.81,3457.55,3491.83,3422.17,32823387300,3.94608E+11
2014/12/31,3462.39,3533.7,3542.34,3452.5,34593476000,4.03711E+11
2015/1/5,3566.09,3641.54,3669.04,3551.51,45119809800,5.1985E+11
2015/1/6,3608.43,3641.06,3683.23,3587.23,42096218500,4.9853E+11
2015/1/7,3620.92,3643.79,3671.19,3601.7,32019123200,3.98732E+11
2015/1/8,3650.07,3559.26,3659.95,3552.1,29500304500,3.55832E+11
2015/1/9,3547.57,3546.72,3689.75,3536.39,34998267200,4.30211E+11
2015/1/12,3531.51,3513.58,3560.53,3461.32,26656717500,3.34257E+11
2015/1/13,3506.45,3514.04,3550.16,3494.77,18715396500,2.50797E+11
2015/1/14,3522.91,3502.42,3547.24,3471.56,19601251000,2.41286E+11
2015/1/15,3501.72,3604.12,3604.12,3482.27,23781233800,3.03445E+11
2015/1/16,3616.25,3635.15,3662.16,3601.26,28268161400,3.55569E+11
2015/1/19,3414.01,3355.16,3497.25,3330.98,32950527500,3.66018E+11
2015/1/20,3336.79,3396.22,3419.2,3325.68,29784323200,3.81918E+11
2015/1/21,3420.49,3548.89,3557.79,3409.43,33792821000,4.25434E+11
2015/1/22,3551.05,3567.61,3576.76,3520.05,26885359900,3.45026E+11
2015/1/23,3582.09,3571.73,3627.81,3548.63,28017217200,3.61836E+11
2015/1/26,3580.12,3607.99,3611.62,3559.38,23976620300,3.09586E+11
2015/1/27,3614.04,3574.93,3616.26,3510.02,28766917900,3.57548E+11
2015/1/28,3547.24,3525.32,3583.31,3512.39,21622021400,2.78749E+11
2015/1/29,3474.91,3481.8,3505.58,3453.9,21161886000,2.51898E+11
2015/1/30,3496.89,3434.39,3514.22,3431.94,19647915700,2.37421E+11
2015/2/2,3360.19,3353.96,3407.26,3347.09,19518369900,2.24838E+11
2015/2/3,3388.6,3437.45,3441.71,3360.72,19284609600,2.411E+11
2015/2/4,3446.14,3401.77,3476.82,3399.57,19130434900,2.44034E+11
2015/2/5,3487.95,3366.95,3487.95,3366.86,25043060900,3.11524E+11
2015/2/6,3352.33,3312.42,3374.05,3285.93,19266418600,2.21433E+11
2015/2/9,3305.73,3345.92,3376.53,3298.6,17235382000,2.20767E+11
2015/2/10,3345.08,3406.94,3407.18,3339.55,15930908800,1.99121E+11
2015/2/11,3415.98,3434.12,3445.66,3412.14,14461377200,1.85979E+11
2015/2/12,3435.36,3442.87,3453.58,3405.63,15608169100,1.91286E+11
2015/2/13,3458.83,3469.83,3509.51,3452.08,20108997100,2.47076E+11
2015/2/16,3473.29,3499.48,3504.47,3466.61,16564134300,2.228E+11
2015/2/17,3511.54,3522.32,3536.82,3511.09,16532831300,2.14457E+11
2015/2/25,3529.55,3478.73,3529.55,3463.95,16553935100,2.11739E+11
2015/2/26,3473.71,3566.3,3569.33,3456.87,22932843800,2.79809E+11
2015/2/27,3565.23,3572.84,3594.81,3560.45,22278643800,2.71862E+11
2015/3/2,3603.45,3601.26,3608.69,3566.53,24817612500,3.25165E+11
2015/3/3,3579.32,3507.9,3579.32,3504.2,26186648900,3.357E+11
2015/3/4,3514.67,3530.82,3540.91,3497.17,19966398100,2.57469E+11
2015/3/5,3513.25,3496.34,3517.08,3467.68,21750880500,2.79031E+11
2015/3/6,3501.18,3478.52,3516.24,3472.39,18151805400,2.33468E+11
2015/3/9,3449.7,3537.75,3546.7,3417.49,23394041100,2.7786E+11
2015/3/10,3523.64,3520.61,3551.2,3511.99,19426765700,2.45367E+11
2015/3/11,3524.57,3524.65,3568.92,3512.22,18894782500,2.35773E+11
2015/3/12,3557.69,3592.84,3603.34,3536.53,26566462500,3.22141E+11
2015/3/13,3604.67,3617.66,3641.39,3594.74,24686476800,2.97299E+11
2015/3/16,3641.77,3705.67,3705.74,3621.12,27543830700,3.58498E+11
2015/3/17,3733.96,3757.12,3762.57,3716.81,37162566600,4.55004E+11
2015/3/18,3769.09,3846.05,3846.05,3763.85,41519001100,4.84466E+11
2015/3/19,3851.25,3839.74,3859.13,3809.71,39154763000,4.63213E+11
2015/3/20,3852.49,3892.57,3916.86,3832.42,40181755200,5.44468E+11
2015/3/23,3923.08,3972.06,3972.3,3922.21,39111992200,5.1976E+11
2015/3/24,3980.07,3973.05,3989.86,3883.78,46858131200,5.91067E+11
2015/3/25,3961.58,3940.41,3980.72,3913.99,37996885100,5.01734E+11
2015/3/26,3921.74,3950,3992,3892.88,34675631500,4.68538E+11
2015/3/27,3957.54,3971.7,3993.03,3932.87,29875606400,3.93132E+11
2015/3/30,3999.02,4088.18,4101.65,3999.02,42829702000,5.46211E+11
2015/3/31,4138.89,4051.2,4166.02,4037.77,43606563500,5.98122E+11
2015/4/1,4057.5,4123.9,4139.5,4046.94,32951285300,4.66597E+11
2015/4/2,4149.95,4124.78,4156.84,4068.65,33907048700,4.76618E+11
2015/4/3,4104.67,4170.54,4170.56,4092.38,32130376600,4.66966E+11
2015/4/7,4213.89,4260.04,4260.47,4197.02,41536265400,5.64646E+11
2015/4/8,4277.45,4295.8,4304.78,4204.83,45867671500,6.58308E+11
2015/4/9,4316.96,4262.14,4332.17,4212.61,43969990200,6.50419E+11
2015/4/10,4249.38,4344.42,4351.69,4231.2,34819017000,5.09354E+11
2015/4/13,4394.05,4421.07,4432.02,4361.59,43415303600,5.98518E+11
2015/4/14,4432.13,4438.18,4474.35,4385.91,43443212600,6.02127E+11
2015/4/15,4439.31,4380.51,4476,4379.61,47215413100,5.96823E+11
2015/4/16,4355.49,4513.55,4513.77,4335.63,42260374800,5.64723E+11
2015/4/17,4578.68,4596.14,4630.27,4553.9,55280266300,7.33954E+11
2015/4/20,4615.03,4521.92,4671.17,4492.6,68643907500,9.39265E+11
2015/4/21,4520.46,4619.16,4620.06,4504.56,49031499100,6.85365E+11
2015/4/22,4637.06,4739.81,4740.93,4632.59,51621379200,7.69925E+11
2015/4/23,4764.48,4740.89,4782.04,4693.97,49743095400,7.52258E+11
2015/4/24,4682.63,4702.64,4730.43,4618.32,48015293600,7.21273E+11
2015/4/27,4753.87,4807.59,4810.48,4735.31,51307654800,7.6591E+11
2015/4/28,4811.32,4741.86,4839.08,4703.57,60863854500,8.6035E+11
2015/4/29,4722.9,4774.33,4797.93,4695.79,39505698000,6.01676E+11
2015/4/30,4788.41,4749.89,4818.73,4749.48,39972744400,6.12511E+11
2015/5/4,4757.64,4787.74,4795.91,4699.4,37784385300,5.65453E+11
2015/5/5,4785.19,4596.84,4785.19,4572.98,46041962600,6.6002E+11
2015/5/6,4626.23,4553.33,4700.91,4511.76,37607370200,5.86034E+11
2015/5/7,4520.82,4470.09,4546.34,4467.46,29775920300,4.2719E+11
2015/5/8,4515.55,4558.4,4559.06,4445.59,30240796700,4.52091E+11
2015/5/11,4582.09,4690.53,4690.95,4535.15,37383842000,5.8326E+11
2015/5/12,4692.12,4747.42,4748,4660.02,37705389100,6.07123E+11
2015/5/13,4746.71,4718.44,4758,4678.85,37073042400,5.9048E+11
2015/5/14,4717.95,4700.78,4735.28,4670.17,33772515200,5.1322E+11
2015/5/15,4690.76,4617.47,4690.76,4592.05,32843116600,5.06695E+11
2015/5/18,4582.06,4575.14,4623.38,4565.06,26918048900,4.34083E+11
2015/5/19,4577.64,4731.22,4740.01,4577.64,31478595200,5.24232E+11
2015/5/20,4751.57,4754.92,4843.1,4745.21,36318074800,5.89956E+11
2015/5/21,4768.69,4840.98,4841.61,4746.03,30505453700,5.05346E+11
2015/5/22,4895.93,4951.34,4951.99,4870.6,45584671800,7.1913E+11
2015/5/25,4949.11,5099.49,5099.84,4949.11,46573659000,7.57086E+11
2015/5/26,5140.8,5198.92,5199.3,5063.15,48794935900,8.02296E+11
2015/5/27,5216.17,5181.43,5226.84,5126.86,47079873000,7.77826E+11
2015/5/28,5174.1,4834.01,5213.18,4831.33,57182904700,8.73207E+11
2015/5/29,4839.53,4840.83,4924.3,4665.52,42787885900,6.36008E+11
2015/6/1,4862.76,5076.18,5079.32,4835.77,41750374100,6.37844E+11
2015/6/2,5091.27,5161.87,5162.56,5047.08,41297319600,6.58453E+11
2015/6/3,5176.6,5143.59,5186.97,5059.49,41425827000,6.72057E+11
2015/6/4,5156.01,5181.42,5194.23,4863.47,48276726800,7.35171E+11
2015/6/5,5254.9,5230.55,5288.34,5104.18,54596119600,8.55224E+11
2015/6/8,5259.41,5353.75,5370.61,5202.6,63731323700,9.49498E+11
2015/6/9,5379.47,5317.46,5380.43,5251.21,57042726300,8.71432E+11
2015/6/10,5254.3,5309.11,5374.83,5209.68,44216567600,7.11509E+11
2015/6/11,5305.14,5306.59,5329.3,5248.16,39233875500,6.60585E+11
2015/6/12,5329.28,5335.11,5351.65,5283.09,43013138600,6.94213E+11
2015/6/15,5354.01,5221.17,5362.45,5207.31,47574570300,7.66238E+11
2015/6/16,5165.02,5064.82,5204.3,5015.27,41167563800,6.51523E+11
2015/6/17,5072.31,5138.83,5158.37,4949.29,39712418700,5.89868E+11
2015/6/18,5107.69,4930.55,5121.22,4926.43,36439581400,5.55647E+11
2015/6/19,4847.06,4637.05,4910.45,4634.69,35810474400,5.1961E+11
2015/6/23,4641.43,4786.09,4786.95,4455.33,36508794400,5.36984E+11
2015/6/24,4811.6,4880.13,4883.73,4744.31,43463872300,6.15374E+11
2015/6/25,4906.24,4706.52,4919.26,4667.22,44613598200,6.40246E+11
2015/6/26,4573.87,4336.19,4650.19,4278.68,44663979000,6.12959E+11
2015/6/29,4446.84,4191.55,4451.17,4000.93,52566248200,7.04015E+11
2015/6/30,4161.07,4473,4475.77,4016.01,52704528000,7.16046E+11
2015/7/1,4408.98,4253.02,4526.13,4235.7,43172141100,6.23331E+11
2015/7/2,4287.73,4108,4312.19,4000.06,45706219400,5.93507E+11
2015/7/3,4017.2,3885.92,4164.63,3785.9,42930085000,5.38217E+11
2015/7/6,4218.27,3998.54,4218.27,3832.47,64809453000,7.79558E+11
2015/7/7,3877.85,3928,3960.64,3743.62,67938500700,7.95963E+11
2015/7/8,3651.06,3663.04,3762.62,3612.25,58146709700,6.40122E+11
2015/7/9,3621.68,3897.63,3930.26,3537.83,50387061000,5.64744E+11
2015/7/10,3916.27,4106.56,4179.11,3887.55,50070180200,6.2908E+11
2015/7/13,4132.23,4211.81,4278.16,4072.43,50209218600,6.59252E+11
2015/7/14,4178.63,4112.15,4258.51,4062.5,45442200900,5.97521E+11
2015/7/15,4068.88,3966.76,4114.24,3899.51,42195636700,5.14065E+11
2015/7/16,3949.64,3997.36,4067.02,3856.32,33053134500,4.10051E+11
2015/7/17,4023.76,4151.5,4190.19,4000.23,33110713100,4.35597E+11
2015/7/20,4157.06,4160.61,4221.69,4106.39,35267347200,4.83494E+11
2015/7/21,4109.76,4166.01,4201.48,4081.7,31837494500,4.31696E+11
2015/7/22,4148.56,4157.16,4187.43,4094.71,31894599700,4.41833E+11
2015/7/23,4158.93,4250.81,4262.06,4148.82,35447175900,4.83972E+11
2015/7/24,4255.2,4176.28,4299.65,4154.62,39204537300,5.35902E+11
2015/7/27,4097.8,3818.73,4156.31,3817.17,36505451100,4.77952E+11
2015/7/28,3690.97,3811.09,3883.45,3627.42,38352721600,4.82655E+11
2015/7/29,3839.96,3930.38,3934,3769.19,27697284500,3.72288E+11
2015/7/30,3915.78,3815.41,3968.53,3802.88,27154866500,3.76351E+11
2015/7/31,3777.16,3816.7,3863.62,3757.99,22237676700,2.99313E+11
2015/8/3,3766.07,3829.24,3829.24,3742.58,24580503000,3.09631E+11
2015/8/4,3827.37,3948.16,3948.45,3801.03,22023655600,2.88757E+11
2015/8/5,3937.62,3866.9,3962.28,3858.66,20048426900,2.72694E+11
2015/8/6,3802.93,3831.85,3888.69,3793.24,14727869400,1.95532E+11
2015/8/7,3866.43,3906.95,3926.65,3857.91,18334915300,2.46546E+11
2015/8/10,3947.47,4084.36,4101.73,3932.84,30678054000,4.01702E+11
2015/8/11,4083.59,4066.67,4110.13,4042,32203419100,4.16997E+11
2015/8/12,4025.67,4016.13,4078.03,4015.36,25514619600,3.39799E+11
2015/8/13,4010.01,4075.46,4075.7,3967.82,24283697900,3.19888E+11
2015/8/14,4097.92,4073.54,4113.16,4056.73,25339299600,3.40077E+11
2015/8/17,4058.11,4077.87,4081.77,4009.99,25693963800,3.36831E+11
2015/8/18,4084.31,3825.41,4103.05,3816.55,31988107000,4.24924E+11
2015/8/19,3748.27,3886.14,3898.74,3668.19,26904983900,3.40923E+11
2015/8/20,3848.4,3761.45,3880.82,3761.45,21216796500,2.70577E+11
2015/8/21,3714.29,3589.54,3757.78,3578.18,21798640300,2.67498E+11
2015/8/24,3454.6,3275.53,3468.15,3266.55,25543665200,2.73124E+11
2015/8/25,3070.01,3042.93,3200.11,3019.56,27608130600,2.8116E+11
2015/8/26,3062.57,3025.69,3192.93,2952.01,30827062300,3.12188E+11
2015/8/27,3092.81,3205.64,3206.72,3028.4,26729493000,2.7877E+11
2015/8/28,3246.24,3342.29,3353.24,3223.62,29949842600,3.18763E+11
2015/8/31,3307.4,3366.54,3368.28,3205.54,28025040300,3.06611E+11
2015/9/1,3296.53,3362.08,3370.5,3190.58,35245852800,3.51388E+11
2015/9/2,3220.85,3365.83,3387.02,3213.64,34778941200,3.48986E+11
2015/9/7,3347.29,3250.49,3422.22,3240.24,20422443100,2.21757E+11
2015/9/8,3221.79,3334.02,3340.22,3170.81,15459963100,1.68295E+11
2015/9/9,3344.82,3399.3,3426.65,3330.29,22046742100,2.58816E+11
2015/9/10,3349.28,3357.56,3398.32,3337.31,14488297100,1.68108E+11
2015/9/11,3349.88,3347.19,3383.13,3315.48,10854750800,1.30262E+11
2015/9/14,3367.64,3281.13,3373.92,3187.57,20545725100,2.26169E+11
2015/9/15,3208.74,3152.23,3240.08,3131.98,14355564100,1.45989E+11
2015/9/16,3149.16,3309.25,3345.92,3131.37,15970999400,1.6827E+11
2015/9/17,3287.66,3237,3354.91,3237,16940188100,1.9027E+11
2015/9/18,3254.44,3251.27,3280.88,3227.83,10690348100,1.21753E+11
2015/9/21,3222.6,3308.25,3312.55,3211.93,12278866800,1.45323E+11
2015/9/22,3312.37,3339.03,3371.41,3303.18,14622198500,1.72493E+11
2015/9/23,3290.07,3263.03,3315.93,3253.33,12317143900,1.36886E+11
2015/9/24,3278.9,3285,3300.86,3255.9,10201123800,1.20821E+11
2015/9/25,3272.66,3231.95,3290.86,3201.91,12141927800,1.37602E+11
2015/9/28,3226.61,3242.75,3246.55,3186.51,7421946800,88007466971
2015/9/29,3197.22,3178.85,3208.42,3159.04,8715063300,96691510035
2015/9/30,3195.9,3202.95,3223.91,3186.77,7855934900,95881598729
2015/10/8,3324.98,3296.48,3337.33,3294.61,13208176800,1.64121E+11
2015/10/9,3302.36,3340.12,3352.38,3293.97,12435250000,1.44731E+11
2015/10/12,3351.14,3447.69,3486.63,3347.25,22140046800,2.63706E+11
2015/10/13,3422.48,3445.04,3452.05,3413.97,14543378600,1.74979E+11
2015/10/14,3431.14,3406.11,3458.7,3403.23,15217393800,1.74599E+11
2015/10/15,3403.39,3486.82,3486.82,3402.32,17115829900,2.01882E+11
2015/10/16,3508.52,3534.07,3537.54,3487.1,20896470900,2.52211E+11
2015/10/19,3548.95,3534.18,3572.99,3502.51,20760674400,2.54891E+11
2015/10/20,3527.88,3577.7,3577.8,3510.44,17902510800,2.26526E+11
2015/10/21,3580.84,3473.25,3601.24,3417.41,28207605000,3.26887E+11
2015/10/22,3453.2,3524.53,3530.77,3442.31,18430558000,2.23584E+11
2015/10/23,3536.84,3571.24,3581.84,3515.82,19829447800,2.4706E+11
2015/10/26,3614.7,3589.26,3620.76,3561.19,20424886300,2.7049E+11
2015/10/27,3569.45,3592.88,3601.05,3486.1,19205614000,2.39043E+11
2015/10/28,3575.8,3524.92,3598.17,3517.21,17097709800,2.13303E+11
2015/10/29,3539.98,3533.31,3561.81,3507.97,12701044600,1.61052E+11
2015/10/30,3530.22,3534.08,3574.47,3497.57,13914191400,1.83317E+11
2015/11/2,3489.22,3475.96,3543.45,3474.71,13000256800,1.67455E+11
2015/11/3,3484.72,3465.49,3501.7,3452.62,10140187600,1.32232E+11
2015/11/4,3477.16,3628.54,3628.54,3477.16,20542386500,2.66956E+11
